Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500477,ASHOKLEY,ASHOK LEYLAND LTD.,16 Jul 2008,Dividend - Rs. - 1.5000,-,18 Jul 2008,30 Jul 2008,11 Jul 2008,17 Jul 2008,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,14 Jul 2009,Dividend - Rs. - 1.0000,-,16 Jul 2009,28 Jul 2009,09 Jul 2009,15 Jul 2009,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,16 Jul 2010,Dividend - Rs. - 1.5000,-,20 Jul 2010,27 Jul 2010,13 Jul 2010,19 Jul 2010,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,29 Jun 2011,Dividend - Rs. - 2.0000,-,01 Jul 2011,02 Jul 2011,24 Jun 2011,29 Jun 2011,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,02 Aug 2011,Bonus issue 1:1,03 Aug 2011,-,-,27 Jul 2011,02 Aug 2011,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,12 Jul 2012,Dividend - Rs. - 1.0000,-,14 Jul 2012,24 Jul 2012,09 Jul 2012,12 Jul 2012,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,04 Jul 2013,Dividend - Rs. - 0.6000,-,06 Jul 2013,16 Jul 2013,28 Jun 2013,04 Jul 2013,25 Jul 2013
500477,ASHOKLEY,ASHOK LEYLAND LTD.,17 Jun 2015,Dividend - Rs. - 0.4500,-,19 Jun 2015,29 Jun 2015,12 Jun 2015,18 Jun 2015,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,13 Jul 2016,Dividend - Rs. - 0.9500,-,15 Jul 2016,21 Jul 2016,08 Jul 2016,14 Jul 2016,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,11 Jul 2017,Dividend - Rs. - 1.5600,-,13 Jul 2017,21 Jul 2017,06 Jul 2017,12 Jul 2017,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,09 Jul 2018,Dividend - Rs. - 2.4300,-,11 Jul 2018,17 Jul 2018,04 Jul 2018,10 Jul 2018,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,23 Jul 2019,Dividend - Rs. - 3.1000,-,25 Jul 2019,31 Jul 2019,18 Jul 2019,24 Jul 2019,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,19 Mar 2020,Interim Dividend - Rs. - 0.5000,20 Mar 2020,-,-,13 Mar 2020,19 Mar 2020,-
