Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,14 Oct 2010,Interim Dividend - Rs. - 0.5000,16 Oct 2010,-,-,11 Oct 2010,14 Oct 2010,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,17 Oct 2011,Interim Dividend - Rs. - 0.5000,18 Oct 2011,-,-,11 Oct 2011,17 Oct 2011,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,13 Sep 2012,Final Dividend - Rs. - 0.5000,-,15 Sep 2012,25 Sep 2012,10 Sep 2012,13 Sep 2012,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,18 Sep 2013,Final Dividend - Rs. - 1.0000,-,20 Sep 2013,27 Sep 2013,13 Sep 2013,19 Sep 2013,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,13 Mar 2014,Interim Dividend - Rs. - 1.5000,14 Mar 2014,-,-,07 Mar 2014,13 Mar 2014,24 Mar 2014
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,18 Sep 2014,Final Dividend - Rs. - 1.0000,-,20 Sep 2014,29 Sep 2014,15 Sep 2014,18 Sep 2014,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,17 Nov 2014,Interim Dividend - Rs. - 1.0000,18 Nov 2014,-,-,11 Nov 2014,17 Nov 2014,02 Dec 2014
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,19 Mar 2015,Interim Dividend - Rs. - 1.0000,20 Mar 2015,-,-,13 Mar 2015,19 Mar 2015,30 Mar 2015
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,21 Sep 2015,Final Dividend - Rs. - 1.0000,-,23 Sep 2015,29 Sep 2015,15 Sep 2015,22 Sep 2015,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,17 Mar 2016,Interim Dividend - Rs. - 1.5000,18 Mar 2016,-,-,11 Mar 2016,17 Mar 2016,-
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,21 Sep 2016,Final Dividend - Rs. - 1.5000,-,23 Sep 2016,26 Sep 2016,16 Sep 2016,22 Sep 2016,-
