Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506146,VIVIDHA,VISAGAR POLYTEX LTD.,10 Aug 2007,Dividend - Rs. - 1.0000,-,24 Aug 2007,27 Aug 2007,10 Aug 2007,29 Aug 2007,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,10 Apr 2008,Right Issue of Equity Shares ,22 Apr 2008,-,-,10 Apr 2008,25 Apr 2008,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,15 Sep 2008,Dividend - Rs. - 1.0000,-,27 Sep 2008,30 Sep 2008,15 Sep 2008,30 Sep 2008,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,08 Dec 2009,Dividend - Rs. - 1.0000,-,10 Dec 2009,14 Dec 2009,03 Dec 2009,09 Dec 2009,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,21 Jan 2010,Stock  Split From Rs.10/- to Rs.1/-,22 Jan 2010,-,-,15 Jan 2010,21 Jan 2010,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,13 May 2010,Interim Dividend - Rs. - 0.1000,15 May 2010,-,-,10 May 2010,13 May 2010,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,26 May 2011,Bonus issue 1:1,28 May 2011,-,-,23 May 2011,26 May 2011,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,07 Dec 2011,Dividend - Rs. - 0.1000,-,09 Dec 2011,14 Dec 2011,01 Dec 2011,08 Dec 2011,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,10 Dec 2012,Final Dividend - Rs. - 0.1000,-,12 Dec 2012,15 Dec 2012,05 Dec 2012,11 Dec 2012,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,06 Dec 2013,Final Dividend - Rs. - 0.1000,-,10 Dec 2013,14 Dec 2013,03 Dec 2013,09 Dec 2013,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,16 Dec 2014,Final Dividend - Rs. - 0.1000,-,18 Dec 2014,24 Dec 2014,11 Dec 2014,17 Dec 2014,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,28 May 2015,Bonus issue 10:1,30 May 2015,-,-,25 May 2015,28 May 2015,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,22 Sep 2015,Final Dividend - Rs. - 0.0300,-,24 Sep 2015,30 Sep 2015,16 Sep 2015,23 Sep 2015,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,30 Mar 2016,Bonus issue 1:3,02 Apr 2016,-,-,28 Mar 2016,30 Mar 2016,-
