Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,09 Aug 2007,Dividend - Rs. - 1.0000,-,11 Aug 2007,20 Aug 2007,06 Aug 2007,09 Aug 2007,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,21 Aug 2008,Dividend - Rs. - 1.0000,-,23 Aug 2008,02 Sep 2008,14 Aug 2008,21 Aug 2008,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,10 Sep 2009,Dividend - Rs. - 1.0000,-,12 Sep 2009,22 Sep 2009,07 Sep 2009,10 Sep 2009,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,04 Aug 2010,Dividend - Rs. - 1.3000,-,06 Aug 2010,13 Aug 2010,30 Jul 2010,05 Aug 2010,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,04 Aug 2011,Dividend - Rs. - 1.5000,-,08 Aug 2011,18 Aug 2011,01 Aug 2011,05 Aug 2011,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,07 Sep 2012,Dividend - Rs. - 1.3000,-,11 Sep 2012,21 Sep 2012,04 Sep 2012,10 Sep 2012,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,10 Sep 2013,Dividend - Rs. - 1.3000,-,12 Sep 2013,20 Sep 2013,04 Sep 2013,11 Sep 2013,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,28 Aug 2014,Dividend - Rs. - 1.5000,-,02 Sep 2014,11 Sep 2014,25 Aug 2014,01 Sep 2014,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,22 Mar 2016,Interim Dividend - Rs. - 1.5000,23 Mar 2016,-,-,16 Mar 2016,22 Mar 2016,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,12 Sep 2017,Final Dividend - Rs. - 1.5000,-,14 Sep 2017,23 Sep 2017,07 Sep 2017,13 Sep 2017,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,12 Sep 2018,Final Dividend - Rs. - 1.5000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,19 Sep 2019,Final Dividend - Rs. - 1.5000,-,21 Sep 2019,26 Sep 2019,16 Sep 2019,19 Sep 2019,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,26 Feb 2020,Interim Dividend - Rs. - 1.5000,27 Feb 2020,-,-,18 Feb 2020,26 Feb 2020,-
