security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532329,DANLAW,21.40,22.62,-5.61,0.20,0.05,2007,3
532329,DANLAW,16.29,16.29,-5.43,-1.33,-0.36,2007,4
532329,DANLAW,23.85,23.85,-5.22,0.49,0.13,2008,1
532329,DANLAW,18.71,18.71,-4.47,-0.59,-0.16,2008,2
532329,DANLAW,14.83,16.19,-19.31,-2.48,-0.67,2008,3
532329,DANLAW,10.64,10.64,-16.79,-5.24,-0.86,2008,4
532329,DANLAW,14.61,-10.14,-24.75,-91.78,-24.66,2009,1
532329,DANLAW,9.44,-3.35,-12.78,-0.95,-0.26,2009,2
532329,DANLAW,10.45,-2.04,-12.49,-0.81,-0.22,2009,3
532329,DANLAW,11.83,-3.57,-15.40,-1.75,-0.47,2009,4
532329,DANLAW,13.65,-1.75,-15.40,-0.26,-0.07,2010,1
532329,DANLAW,15.52,-1.35,-16.87,0.20,0.05,2010,2
532329,DANLAW,11.60,-1.58,-13.18,-0.40,-0.11,2010,4
532329,DANLAW,19.27,-2.52,-21.79,-3.34,-0.90,2011,1
532329,DANLAW,17.71,-0.77,-18.48,-0.67,-0.18,2011,2
532329,DANLAW,17.16,-3.81,-20.97,0.58,0.16,2011,4
532329,DANLAW,19.88,19.88,-4.88,0.25,0.07,2012,1
532329,DANLAW,27.36,27.36,-4.58,3.73,1.00,2012,2
532329,DANLAW,20.74,2.86,-10.86,4.31,1.16,2012,3
532329,DANLAW,20.21,1.87,-10.86,2.72,0.73,2012,4
532329,DANLAW,18.70,18.70,-4.59,1.82,0.49,2013,1
532329,DANLAW,17.42,-2.94,-4.44,0.15,,2013,2
532329,DANLAW,21.86,21.86,-4.64,2.32,0.62,2013,3
532329,DANLAW,29.87,29.87,-4.94,4.41,1.19,2013,4
532329,DANLAW,14.20,-7.59,-12.61,-2.84,-0.76,2014,1
532329,DANLAW,15.34,15.34,-4.00,-1.50,-0.40,2014,2
532329,DANLAW,20.96,20.96,-4.15,2.49,0.67,2014,3
532329,DANLAW,24.13,24.13,-4.29,5.19,1.39,2014,4
532329,DANLAW,26.98,26.98,-4.67,3.24,0.87,2015,1
532329,DANLAW,31.51,31.51,-4.08,8.57,2.30,2015,2
532329,DANLAW,26.49,26.49,-4.55,4.86,1.31,2015,3
532329,DANLAW,22.89,22.89,-4.21,2.30,0.62,2015,4
532329,DANLAW,29.45,29.45,-4.42,3.28,0.88,2016,1
532329,DANLAW,22.51,22.51,-4.53,2.47,0.66,2016,2
532329,DANLAW,28.11,2.12,-4.61,5.07,,2016,3
532329,DANLAW,29.08,1.31,-4.81,3.48,0.94,2016,4
532329,DANLAW,35.23,36.82,-6.85,-30.60,-8.23,2017,1
532329,DANLAW,36.15,38.22,-5.71,4.55,1.22,2017,2
532329,DANLAW,27.73,29.20,-6.32,0.98,0.26,2017,3
532329,DANLAW,49.23,50.10,-0.47,2.23,0.60,2017,4
532329,DANLAW,68.98,71.72,-5.13,3.41,0.92,2018,1
532329,DANLAW,59.01,62.36,-7.15,3.53,0.95,2018,2
532329,DANLAW,52.76,52.98,-6.10,-1.70,-0.46,2018,3
532329,DANLAW,67.24,68.03,-6.38,-1.44,-0.39,2018,4
532329,DANLAW,80.77,82.53,-12.88,2.66,0.72,2019,1
532329,DANLAW,66.32,69.48,-11.34,3.96,1.07,2019,2
532329,DANLAW,24.19,27.14,-12.30,-10.34,-2.79,2019,3
532329,DANLAW,22.60,25.02,-10.84,-13.43,-3.62,2019,4
532329,DANLAW,40.31,43.25,2.09,-12.91,-3.48,2020,1
532329,DANLAW,18.54,20.91,-3.38,-9.42,-2.54,2020,2
532329,DANLAW,77.31,80.12,-4.96,-7.35,-1.98,2020,3
532329,DANLAW,128.67,131.21,-6.18,-3.52,-0.95,2020,4
