security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500173,GFLLIMITED,1924.50,2119.50,-865.10,824.80,14.25,2007,3
500173,GFLLIMITED,1966.80,2433.10,-1231.60,823.40,14.22,2007,4
500173,GFLLIMITED,2075.70,2145.20,-1257.60,569.00,4.91,2008,2
500173,GFLLIMITED,3037.80,3146.50,-1343.30,1192.50,10.30,2008,3
500173,GFLLIMITED,2511.90,2504.40,-1351.60,713.20,6.23,2008,4
500173,GFLLIMITED,2208.10,2198.20,-1373.10,638.60,5.81,2009,2
500173,GFLLIMITED,2139.60,2136.30,-1495.90,515.20,4.69,2009,3
500173,GFLLIMITED,2496.70,8.80,-1676.10,453.40,4.13,2009,4
500173,GFLLIMITED,2056.00,1790.90,-300.70,419.60,3.82,2010,2
500173,GFLLIMITED,1928.40,1758.00,-337.10,495.70,4.51,2010,3
500173,GFLLIMITED,2273.80,2167.40,-334.00,336.50,3.06,2010,4
500173,GFLLIMITED,4595.10,4541.60,-2394.90,1384.50,12.60,2011,1
500173,GFLLIMITED,5187.60,5178.80,-596.00,1595.90,14.53,2011,2
500173,GFLLIMITED,5368.20,5360.00,-3070.40,1884.40,17.15,2011,3
500173,GFLLIMITED,5834.30,5823.30,-760.70,2189.80,19.93,2011,4
500173,GFLLIMITED,4689.60,4683.20,-842.00,-1353.90,16.85,2012,1
500173,GFLLIMITED,5855.30,5844.40,-547.70,1594.50,14.48,2012,2
500173,GFLLIMITED,3105.50,3096.70,-476.40,1099.20,10.01,2012,3
500173,GFLLIMITED,3643.20,3637.80,-476.30,716.90,6.53,2012,4
500173,GFLLIMITED,3361.00,3330.10,-663.50,572.80,5.21,2013,1
500173,GFLLIMITED,2542.90,2526.00,-457.30,237.10,2.16,2013,2
500173,GFLLIMITED,2634.20,2618.80,-508.20,255.70,2.33,2013,3
500173,GFLLIMITED,3146.30,3141.30,-529.50,148.60,1.35,2013,4
500173,GFLLIMITED,3086.00,3062.70,-589.50,102.90,0.94,2014,1
500173,GFLLIMITED,2836.30,2821.30,-229.20,169.20,1.54,2014,2
500173,GFLLIMITED,3575.80,3507.10,-551.20,380.40,3.46,2014,3
500173,GFLLIMITED,3323.10,3306.20,-628.70,272.60,2.48,2014,4
500173,GFLLIMITED,3474.50,3457.50,-670.60,3001.30,27.32,2015,1
500173,GFLLIMITED,3527.20,3432.10,-567.40,270.80,2.46,2015,2
500173,GFLLIMITED,3269.00,3256.70,-626.10,257.90,2.35,2015,3
500173,GFLLIMITED,3063.90,2966.20,-576.70,211.80,1.93,2015,4
500173,GFLLIMITED,3542.90,3535.80,-600.80,301.00,2.74,2016,1
500173,GFLLIMITED,3730.40,3723.40,-707.90,331.60,3.05,2016,2
500173,GFLLIMITED,3609.40,3597.90,-682.20,353.10,3.17,2016,3
500173,GFLLIMITED,3494.50,3482.30,-596.50,253.90,2.46,2016,4
500173,GFLLIMITED,4213.70,4515.20,-660.70,524.30,4.77,2017,1
500173,GFLLIMITED,5023.30,5277.10,-849.10,632.60,5.76,2017,2
500173,GFLLIMITED,4586.30,4802.70,-695.50,887.40,8.08,2017,3
500173,GFLLIMITED,5268.40,5531.30,-848.40,946.60,8.62,2017,4
500173,GFLLIMITED,5965.10,6095.70,-1111.10,2406.50,21.91,2018,1
500173,GFLLIMITED,6947.70,7083.70,-1185.70,1152.60,10.49,2018,2
500173,GFLLIMITED,6802.40,7231.10,-1339.40,4608.10,41.95,2018,3
500173,GFLLIMITED,6736.60,6903.50,-966.90,1124.80,10.24,2018,4
500173,GFLLIMITED,6818.80,7084.60,-1147.80,5887.60,53.60,2019,1
500173,GFLLIMITED,,121.00,-1.20,77.90,0.71,2019,2
500173,GFLLIMITED,,111.20,-5.70,84.30,0.77,2019,3
500173,GFLLIMITED,,167.00,-0.30,128.30,1.17,2019,4
500173,GFLLIMITED,,79.60,-3.10,50.40,0.46,2020,1
500173,GFLLIMITED,79.80,79.80,-1.30,46.00,0.42,2020,2
500173,GFLLIMITED,80.40,80.40,-1.60,52.00,0.47,2020,3
500173,GFLLIMITED,2.40,2.40,-0.40,-6.60,-0.06,2020,4
